Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
53859,0Zbbxnx4SGGHoIow4PpISP,Kygo;Justin Jesso,Stargazing - EP,Stargazing,68,236853,False,0.677,0.497,5,-5.763,1,0.0809,0.152,0.0,0.0911,0.419,99.137,4,house
31885,251aCFbFK1f4Jkil96E5g1,Dillon Francis;ILLENIUM;EVAN GIIA,Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA),68,205479,False,0.488,0.715,9,-4.656,1,0.0562,0.0367,0.0,0.122,0.397,145.979,4,electro
15212,6IaSUc4wx1rzo8lGs4KOot,Hisohkah;WMD,School Rooftop (Slowed Down Version),School Rooftop - Slowed Down Version,68,193732,False,0.74,0.255,10,-7.293,1,0.0534,0.275,0.894,0.105,0.231,142.568,4,chill
56579,3InNdtWYQV1Wx81qST5rU1,ELIO;Charli XCX,ELIO and Friends : The Remixes,CHARGER (ft. Charli XCX),68,147368,True,0.804,0.593,1,-10.459,1,0.045,0.171,0.063,0.115,0.473,114.04,4,indie-pop
84875,1ZhrREyOOeFV6TxDOyiPwu,Steve Miller Band,Fly Like An Eagle,Take The Money And Run,68,170173,False,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,4,psych-rock
30833,0qc4QlcCxVTGyShurEv1UU,Sam Feldt;RANI,Magnets EP,Post Malone (feat. RANI),68,174444,False,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,4,edm
20801,2cEmWBBlCfR9wWrY9JmTyt,ZAYN,Icarus Falls,Let Me,68,185373,False,0.46,0.566,9,-5.637,1,0.0502,0.239,5.96e-06,0.0967,0.189,168.408,4,dance
84155,65vdMBskhx3akkG9vQlSH1,The Beatles,A Hard Day's Night (Remastered),And I Love Her - Remastered 2009,68,149693,False,0.767,0.331,1,-10.777,0,0.0337,0.64,0.0,0.0681,0.636,113.312,4,psych-rock
84152,3evG0BIqEFMMP7lVJh1cSf,The Beatles,The Beatles 1967 - 1970 (Remastered),Don't Let Me Down - Remastered 2009,68,215733,False,0.593,0.289,4,-11.049,1,0.0259,0.568,0.000829,0.0928,0.733,77.119,4,psych-rock
25727,5izGeTxueiFX1UPFGohY9w,Robert Palmer;Eric 'ET' Thorngren,Riptide,Addicted To Love,68,363640,False,0.702,0.578,2,-13.415,1,0.031,0.382,5.89e-06,0.0425,0.975,111.617,4,disco
99369,6c7N5N7amAOpeMykjlovjI,Anson Seabra,Walked Through Hell,Walked Through Hell,68,216864,False,0.508,0.404,10,-11.092,1,0.0788,0.664,0.0,0.104,0.129,81.713,4,singer-songwriter
81383,6JUQViD0hLXlvWXCV4uUF8,Manan Bhardwaj,Shiddat,Chitta,68,228189,False,0.412,0.494,6,-9.282,1,0.0536,0.706,0.0,0.0772,0.496,169.93,4,pop
81367,4kaLkst9lT3sQ5Crgxs3ic,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,False,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65e-05,0.105,0.454,98.031,4,pop
81366,2TzyJEUfWHGRsk3r6Emvbk,Param Singh;Kamal Kahlon;Pratik Studio,Daru Badnaam,Daru Badnaam,68,185333,False,0.541,0.676,8,-3.893,0,0.153,0.442,0.0,0.159,0.845,90.037,4,pop
25258,5MoDQWMDMaAGDEiWsJfeCi,The Bangles,The Essential Bangles,Eternal Flame,68,238026,False,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,3,disco
25279,0Qn0i8df7Q76ej3RAXAtI2,Bob Sinclar;Cutee B.;DollarMan;Big Ali;Makedah,Rock This Party (Everybody Dance Now),Rock This Party - Everybody Dance Now,68,245466,False,0.893,0.823,5,-3.708,0,0.122,0.0714,0.0,0.0509,0.902,128.009,4,disco
85861,24CRDgNOgA72JLL7PHFjgB,blink-182,Take Off Your Pants And Jacket,Anthem Part Two,68,227200,True,0.552,0.932,0,-3.782,1,0.0426,0.000102,0.0,0.119,0.518,103.108,4,punk-rock
30851,5aUSEPNd3m5xliFK4pn5mU,Zedd;Kehlani,Good Thing (with Kehlani),Good Thing (with Kehlani),68,210901,True,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,0.574,185.913,3,edm
31621,7I5WT7DtpwSAhEeDLpZEfm,Lauv,All 4 Nothing,All 4 Nothing (I'm So In Love),68,183014,False,0.72,0.819,1,-4.588,1,0.0362,0.0411,0.0,0.0606,0.898,131.99,4,electro
63019,5RXmLhscstsdvWPN0XtUa0,Vickeblanka,Black Catcher,Black Catcher,68,195000,False,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04,4,j-rock
16400,39uLYYZytVUwcjgeYLI409,Joe Hisaishi,FREEDOM PIANO STORIES 4,Merry-Go-Round of Life - from 'Howl's Moving Castle',68,311106,False,0.239,0.287,7,-12.565,0,0.0388,0.876,0.644,0.122,0.185,71.608,3,classical
15236,6v5vr3SqSczkqIIVeW8RjZ,Seon,Never Be Alright,Never Be Alright,68,168308,True,0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,4,chill
53851,7h0d2h0fUmzbs7zeFigJPn,Travis Scott;ROSALÍA;Lil Baby,JACKBOYS,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,68,244873,True,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,4,house
15223,11iiMB7TmFTtaXT4YJAltw,itssvd;Shiloh Dynasty,tape for when i'm sad,i don't feel part of the world anymore,68,84176,False,0.546,0.179,1,-19.623,0,0.23,0.611,0.00211,0.107,0.272,95.037,4,chill
15221,0edtKj1oW6rJ9f4wRtLPPH,Sam Wills;Honey Mooncie,Breathe,Traingazing,68,214159,False,0.848,0.364,11,-10.058,1,0.0637,0.697,0.00529,0.14,0.569,137.541,4,chill
68659,6U2NuJILEOEpW2tVCuqKHb,Daddy Yankee;Natti Natasha;Becky G;Bad Bunny,Dura (Remix),Dura - Remix,68,242160,False,0.772,0.803,1,-3.035,1,0.0468,0.188,0.0,0.434,0.853,94.981,4,latino
68654,6JjPBQfI2Y8nIjnm65X6Pw,Nicky Jam;J Balvin;Maluma;Ozuna,X (feat. Maluma & Ozuna) [Remix],X (feat. Maluma & Ozuna) - Remix,68,235746,False,0.663,0.696,9,-4.957,0,0.103,0.0561,3.77e-05,0.0778,0.738,180.113,4,latino
56507,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,Nightmare,68,231998,True,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,4,indie-pop
31624,0OJN2A3Qyvd7pwSF0AIteC,NOTD;shy martin,Keep You Mine,Keep You Mine,68,174760,False,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,4,electro
31750,5TVirkSwFEXF1nLJEebe2I,Bazzi,COSMIC,Beautiful,68,178242,False,0.666,0.677,2,-5.743,1,0.0326,0.214,0.0,0.0979,0.178,100.014,4,electro
79323,5DH7nDryMhpixm4G4B7RP9,Billy Joel,An Innocent Man,The Longest Time,68,217906,False,0.637,0.333,3,-9.603,1,0.0262,0.181,0.0,0.147,0.588,84.347,4,piano
25717,3mWpUEBYnv9SIFWfixSJFx,Barry White,Can't Get Enough,"Can't Get Enough Of Your Love, Babe",68,274000,False,0.729,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,4,disco
19601,30VHURM5NOfoZmqp2iKawS,Kacey Musgraves,Golden Hour,Butterflies,68,219053,False,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,4,country
25301,7Cuk8jsPPoNYQWXK9XRFvG,"Earth, Wind & Fire",September,September,68,215080,False,0.694,0.831,9,-7.288,1,0.0301,0.165,0.000892,0.25,0.98,125.901,4,disco
38169,6VNooTY5w9A9wg1YUsEbKB,Maribou State;Holly Walker,Portraits,Midas,68,218357,False,0.697,0.578,9,-5.213,0,0.095,0.393,0.379,0.106,0.3,114.995,4,garage
81357,5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,Kabir Singh,Tujhe Kitna Chahne Lage,68,284779,False,0.395,0.397,11,-7.556,1,0.0368,0.735,0.0,0.11,0.303,70.568,4,pop
81356,4V9rQZOGILc4YfBnCDXgTz,Prem Dhillon;Sidhu Moose Wala,Old Skool,Old Skool,68,253636,False,0.764,0.601,6,-6.999,1,0.325,0.198,0.0,0.265,0.905,87.926,4,pop
81370,1GzgV0pRSUbenz25xWV2s8,Payal Dev;Badshah,Tauba (feat. Badshah),Tauba (feat. Badshah),68,199310,False,0.727,0.56,9,-6.175,1,0.079,0.462,0.0,0.109,0.684,86.993,4,pop
57161,0jZO7p0nBUi9VHedWUBS9l,Lord Huron;Phoebe Bridgers,13 Reasons Why (Season 2),The Night We Met (feat. Phoebe Bridgers),68,208173,False,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,3,indie
21217,6jdTkoEaer7XNGSblczoSu,Wizkid;BNXN fka Buju,Made In Lagos: Deluxe Edition,Mood (feat. BNXN),68,209760,False,0.897,0.7,1,-2.776,0,0.117,0.0193,0.009,0.12,0.755,101.944,4,dancehall
37703,2lN5P2zk7ZHpxCutNHSndT,Clean Bandit;French The Kid;Rema,Sad Girls (feat. Rema),Sad Girls (feat. Rema),68,163472,True,0.789,0.862,5,-7.787,1,0.141,0.305,6.23e-06,0.34,0.507,115.005,4,funk
64814,2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,A Winter Romance,Let It Snow! Let It Snow! Let It Snow!,68,117146,False,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4,jazz
48560,0eEXcw3JLVXcRxYrVYMy68,A Tribe Called Quest,The Anthology,Electric Relaxation,68,226133,False,0.866,0.534,11,-9.201,1,0.229,0.184,0.266,0.0929,0.841,98.243,4,hardcore
56510,77o1HdXHm1hLd7Ebe9ygd0,Bea Miller,THAT BITCH,THAT BITCH,68,201101,True,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,4,indie-pop
68902,42FWqCxAw5aG1FvjyVjIlH,Darell;Casper Magico;Nio Garcia;Nicky Jam;Ozuna;Bad Bunny,Te Boté (Clean Version),Te Boté,68,275693,False,0.918,0.602,4,-3.986,0,0.115,0.401,7.28e-06,0.0805,0.158,96.518,4,latino
53685,4W1JavoraGzh83nluQHY6C,Gryffin;OneRepublic,You Were Loved (with OneRepublic),You Were Loved (with OneRepublic),68,221885,False,0.636,0.69,10,-5.011,1,0.0484,0.0947,0.0,0.169,0.444,123.994,4,house
25318,3yDhZq8f17SmumVmEyCaRN,KC & The Sunshine Band,All In a Night's Work (Expanded Version),Give It Up,68,254240,False,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,4,disco
25317,1pTGc8pwyo6xtgXBKCBcFn,Barbra Streisand,Guilty,Woman in Love,68,231840,False,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,4,disco
68814,4VgYtXCVJ7IbWAZ5ryfvEQ,Nicky Jam;Daddy Yankee,Muévelo,Muévelo,68,194892,False,0.594,0.808,7,-2.409,1,0.0489,0.415,1.39e-05,0.565,0.919,188.09,4,latino
68733,2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,PROBLEMA,PROBLEMA,68,184506,True,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,0.842,89.988,4,latino
90108,1INWPr855fwWdAOeecbu0W,Chubby Checker,It's Pony Time/Let's Twist Again,Let's Twist Again,68,137360,False,0.604,0.709,8,-6.377,1,0.158,0.0987,0.0,0.0551,0.907,167.832,4,rock-n-roll
81256,0gHFDbhx2RFBrhJplPxlcT,Diljit Dosanjh;Diamond Platnumz,Jugni,Jugni,68,193190,False,0.761,0.896,11,-3.668,0,0.215,0.0776,2.7e-06,0.124,0.65,96.957,4,pop
81255,1ZaeaGLhFSckG8sv1y7AWk,Harrdy Sandhu,Kya Baat Ay,Kya Baat Ay,68,179444,False,0.849,0.592,6,-4.309,0,0.102,0.632,2.39e-06,0.108,0.652,89.966,4,pop
81254,4BoFJMLSO3ZoD48KgnslSe,Yashal Shahid,Mere Humsafar (Original Score) [Female Version],Mere Humsafar (Original Score) [Female Version],68,351250,False,0.442,0.444,4,-9.804,1,0.042,0.744,0.0,0.0671,0.386,143.691,3,pop
81247,7hUxzSsK2OHjeKWkzeArIU,B Praak,"Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")","Meri Jaan Meri Jaan (From ""Bachchhan Paandey"")",68,248006,False,0.607,0.692,2,-4.276,1,0.033,0.43,0.0,0.151,0.242,114.789,4,pop
81246,0hNPo5brQ2MLlrdVKZfHK9,Thaman S;Sid Sriram,Kalaavathi - Sarkaru Vaari Paata,Kalaavathi,68,242322,False,0.392,0.574,5,-5.744,1,0.0336,0.627,0.0,0.532,0.446,65.528,4,pop
84121,6EOKwO6WaLal58MSsi6U4W,The Beatles,Yellow Submarine Songtrack,Eleanor Rigby,68,125226,False,0.521,0.301,4,-7.118,0,0.0356,0.836,0.0,0.398,0.621,137.382,4,psych-rock
4018,4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,You're All I Want,You're All I Want,68,264453,False,0.233,0.471,5,-10.947,1,0.0294,0.363,0.828,0.113,0.277,182.161,4,ambient
4017,0O0bttAxJKKWqAqY2Nq4mC,Cigarettes After Sex,Cry,Falling In Love,68,245840,False,0.472,0.27,7,-11.649,1,0.027,0.729,0.0158,0.125,0.373,140.673,4,ambient
31117,6FoUUkUM4fVdh5pLZyxgjz,Fly By Midnight;Jake Miller,Automatic (feat. Jake Miller),Automatic (feat. Jake Miller),68,157472,True,0.6,0.529,8,-6.184,1,0.0277,0.239,2.35e-05,0.099,0.371,134.966,4,electro
81663,2jt9VV6QGn0tbwkrr26OO6,AP Dhillon;Shinda Kahlon;Gminxr,Arrogant,Arrogant,68,102315,False,0.751,0.739,1,-6.977,0,0.045,0.2,0.0,0.0926,0.405,95.003,4,pop
103936,30BsewEJZPxfuLNAlZPFje,Emeli Sandé,Our Version Of Events (Special Edition),"Read All About It, Pt. III",68,283706,False,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,4,soul
103932,6y2Kaz9QI01XBKJ8mTb7Pf,Rag'n'Bone Man,Human (Deluxe),Skin,68,239626,False,0.564,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.351,170.661,4,soul
94013,5YOlr46EwaH34hfN6r4vXR,MC Virgins;Yun Head,Trap Anthem,Trap Anthem,68,133017,True,0.818,0.82,6,-5.531,0,0.175,0.106,0.0,0.108,0.737,160.005,4,sad
38242,7ISL3LO8AWP3fKIXunvqTa,Wolfmother,Wolfmother,Joker And The Thief,68,280466,False,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,4,garage
79340,12yHvSYFXI7PGzNecUvIDu,Elton John,Goodbye Yellow Brick Road (Remastered),Saturday Night’s Alright (For Fighting) - Remastered 2014,68,295466,False,0.513,0.979,0,-6.362,1,0.0425,0.0195,0.0951,0.0906,0.94,152.875,4,piano
56456,0Uon5NsSAkBDx69XYOaQ5P,Gracie Abrams,Stay,Stay,68,177152,False,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,4,indie-pop
102181,2w9nvs1ByWUGkED4M0ug34,Anson Seabra,Unloving You,Unloving You,68,153863,False,0.765,0.393,6,-9.616,1,0.0311,0.633,0.0,0.142,0.224,121.909,4,songwriter
48475,5sG3G54H21hNfd5etlheoe,Rise Against,Endgame,Satellite,68,238573,False,0.387,0.94,5,-4.16,0,0.0528,0.00369,0.0,0.0759,0.444,134.876,4,hardcore
56453,0JjM9bKm4wrwohMslcm892,G-Eazy;Tory Lanez;Tyga,Still Be Friends (feat. Tory Lanez & Tyga),Still Be Friends (feat. Tory Lanez & Tyga),68,213307,True,0.803,0.759,7,-4.692,0,0.0494,0.00509,0.0,0.0921,0.284,104.0,4,indie-pop
53534,3sOGVdj5VPY6C2XImtlzj7,Marshmello,Shockwave,Shockwave,68,181283,False,0.577,0.875,9,-2.897,0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4,house
15166,2Q3QRjA8MjzqpFaIkFludb,keshi,bandaids,right here,68,195093,False,0.597,0.496,5,-9.441,1,0.077,0.0839,0.0,0.117,0.319,160.05,4,chill
81206,6SPLYHHBN0dKGaoD2Jcccs,AP Dhillon,Two Hearts Never Break The Same,Hills,68,159942,False,0.779,0.331,1,-10.115,1,0.0794,0.411,0.00577,0.11,0.182,96.012,4,pop
81191,2hTn8oS49IQULxAWs7hEBz,Maninder Buttar;Zahrah S Khan;Tanishk Bagchi,Sakhiyan2.0 - BellBottom,Sakhiyan2.0,68,177694,False,0.817,0.715,9,-5.13,1,0.0484,0.183,0.0,0.214,0.398,100.002,4,pop
53556,7xbWAw3LMgRMn4omR5yVn3,Kygo;OneRepublic,Lose Somebody,Lose Somebody,68,199549,False,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4,house
2873,4E5xVW505akJX0wcKj8Mpd,Megadeth,Rust In Peace (Expanded Edition),Tornado Of Souls - Remastered 2004,68,319266,False,0.519,0.982,7,-3.547,1,0.108,0.00203,0.00055,0.0971,0.361,97.745,4,alt-rock
99216,4LGJ2pLDvTRnul3EcZoYkX,Hozier,Hozier,Like Real People Do,68,198029,False,0.569,0.183,7,-14.371,1,0.0298,0.914,0.404,0.106,0.13,70.06,3,singer-songwriter
53359,3hWfKBt3n7j1xqIy6LA5ve,Vicetone;Tony Igy,Astronomia,Astronomia,68,198095,False,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,0.326,126.093,4,house
106011,6s86N7LVaJZuU4alwKp6XO,shy martin,Sad Songs,Are you happy?,68,157555,False,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,4,swedish
43302,5QifrqmnjHzdOuBAheeeNU,Karen Harding;Zac Samuel,Say Something,Say Something - Zac Samuel Remix,68,213135,False,0.701,0.667,7,-6.177,1,0.0361,0.0121,6.53e-06,0.148,0.675,119.975,4,groove
84116,7F02x6EKYIQV3VcTaTm7oN,Pink Floyd,The Wall,Hey You,68,278440,False,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,4,psych-rock
63025,3RFL9hE5cBocBsjD5XLJLQ,Official HIGE DANdism,Mixed Nuts,Mixed Nuts,68,213438,False,0.542,0.918,6,-5.074,1,0.0937,0.0101,0.0,0.259,0.784,150.094,4,j-rock
90117,0OavtQSojULqejmC4Qbstr,Elvis Presley,Moody Blue,"Unchained Melody - Live at Ann Arbor, MI",68,151906,False,0.271,0.266,0,-13.703,1,0.0348,0.845,0.00174,0.795,0.163,79.079,3,rock-n-roll
53458,5FvGI8KtImlEbOsvEW3pfX,The Chainsmokers;Ship Wrek,So Far So Good,The Fall,68,196021,False,0.664,0.939,0,-4.699,0,0.0354,0.011,0.0142,0.167,0.285,121.979,4,house
94020,3RbNcjVnQixKa1sULcwd2K,Stract;Shiloh Dynasty,Losing Interest,Losing Interest,68,136695,False,0.96,0.36,10,-16.192,0,0.155,0.673,0.0177,0.293,0.639,114.927,4,sad
19662,0vswnzoKvhNkT1ehc0Tt19,Shania Twain,Greatest Hits,From This Moment On - Pop On-Tour Version,68,235106,False,0.46,0.505,9,-5.487,1,0.0266,0.42,0.0,0.134,0.22,135.757,4,country
15108,1tvxzDoafjqs4yvjZW4n2K,brb.,my type,my type,68,132000,False,0.69,0.578,0,-8.7,1,0.0656,0.167,0.000244,0.134,0.788,89.998,4,chill
106100,5JCi3pyggvk4B0yd0BK3ow,Tove Lo;Hippie Sabotage,Queen Of The Clouds,Stay High - Habits Remix,68,258386,False,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4,swedish
16526,5u5aVJKjSMJr4zesMPz7bL,Claude Debussy;Martin Jones,Debussy: Clair De Lune and Other Piano Favourites,"Clair de Lune, L. 32",68,268000,False,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,4,classical
15107,0MO1qNhm8aRZchi8CJlIRo,Monty Datta;Mishaal,Can't Love Myself,Can't Love Myself,68,122723,False,0.541,0.0836,1,-12.663,1,0.313,0.913,0.00199,0.126,0.452,181.032,4,chill
2501,40iocOzytrqaRn5RbGPDNp,The Neighbourhood,Chip Chrome & The Mono-Tones,Cherry Flavoured,68,208453,False,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,4,alt-rock
37609,5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,Return of the Dream Canteen,The Drummer,68,202888,False,0.536,0.894,9,-5.687,1,0.0479,0.00596,0.0168,0.118,0.784,174.899,4,funk
91750,5qEn8c0MBzyRKgQq91Vevi,Fitz and The Tantrums,Out of My League,Out of My League,68,209386,False,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,4,rock
47272,469rBLYJUZHMJLtq2Wch3h,Iron Maiden,The Number of the Beast (2015 Remaster),Hallowed Be Thy Name - 2015 Remaster,68,431093,False,0.313,0.882,0,-6.215,1,0.0355,0.0346,0.338,0.45,0.3,103.981,4,hard-rock
4019,0u4rkpmNtgcFxYHepnVF4v,Novo Amor,Bathing Beach,Carry You,68,273106,False,0.334,0.397,7,-7.993,1,0.0284,0.558,0.0774,0.126,0.035,93.445,4,ambient
44507,3Q8zopc4ABXhysDb1sgLVW,My Darkest Days;Zakk Wylde,My Darkest Days,Porn Star Dancing,68,199013,False,0.477,0.917,2,-3.399,1,0.0814,0.0139,0.0,0.0756,0.267,160.021,4,grunge
56420,5MG69A9XyXDbBbeOxdR3Tl,Claire Rosinkranz,don’t miss me,don't miss me,68,123949,True,0.796,0.727,1,-4.726,1,0.04,0.793,2.49e-05,0.0858,0.818,104.98,4,indie-pop
84340,6LbbHFEajG9e4m0G3L47c4,The Who,Tommy,Pinball Wizard,68,180943,False,0.543,0.715,2,-8.89,1,0.0356,0.0192,0.0,0.256,0.468,124.011,4,psych-rock
84331,6iGU74CwXuT4XVepjc9Emf,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),God Only Knows - Mono / 1997 Remastered,68,173040,False,0.521,0.487,6,-7.525,0,0.0299,0.253,0.0,0.0579,0.483,117.072,4,psych-rock
112015,0uTEaevJy8TUD8MgzuEOc5,Arem Ozguc;Arman Aydin;Jordan Rys,Astronaut In The Ocean,Astronaut In The Ocean,68,156205,False,0.712,0.867,4,-5.623,0,0.0581,0.0134,0.00939,0.196,0.544,126.005,4,turkish
103923,496vIKS2INz840xZaKncvR,Adele,30,All Night Parking (with Erroll Garner) Interlude,68,161829,False,0.734,0.497,8,-9.666,1,0.166,0.67,2.35e-05,0.194,0.307,127.989,3,soul
2950,2DFi8rwHcVkTTgu7PULhtI,Saint Motel,My Type,My Type,68,206393,False,0.596,0.897,10,-2.94,1,0.0462,0.0641,5.24e-05,0.0628,0.578,118.0,4,alt-rock
25306,0F2BxpbxH8Yc3pLub48hrb,Eric Prydz,Pjanoo,Pjanoo - Radio Edit,68,157432,False,0.605,0.874,7,-4.949,0,0.0295,0.000563,0.812,0.112,0.836,125.99,4,disco
62508,6EuubEs5qOmJdpNhkU47OZ,Lilas Ikuta,スパークル,スパークル,68,213600,False,0.614,0.579,11,-4.937,1,0.038,0.417,0.0,0.0666,0.692,149.831,4,j-pop
106122,1HHnQYqcnlnE9q7LGFFGFj,Icona Pop;VIZE,Off Of My Mind,Off Of My Mind,68,164739,False,0.798,0.752,1,-5.947,1,0.227,0.128,0.0362,0.0795,0.565,125.996,4,swedish
48358,3ABG1UQTk0eLYUAeWkmfMi,Ol' Dirty Bastard,Return to the 36 Chambers: The Dirty Version,Shimmy Shimmy Ya,68,161400,True,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,4,hardcore
64701,02CygBCQOIyEuhNZqHHcNx,Tom Misch;De La Soul,Geography,It Runs Through Me,68,261881,False,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4,jazz
81774,7tZQznsUajYIVj4IwALXmz,Sidhu Moose Wala;Byg Bird,Outlaw,Outlaw,68,179375,False,0.727,0.672,1,-4.782,0,0.0426,0.181,0.0,0.189,0.135,94.006,4,pop
81750,1d5lpW3gUyq537iuyrb9Lf,Aditya Rikhari,Samjho Na,Samjho Na,68,172408,False,0.744,0.328,0,-12.535,1,0.231,0.681,0.0002,0.128,0.532,98.923,4,pop
37757,5880eYQmXx3c3oD22IljIt,Ice Cube,"Laugh Now, Cry Later",Why We Thugs,68,224106,True,0.683,0.59,1,-5.423,1,0.458,0.326,0.0,0.148,0.653,100.892,4,funk
36013,3s6ltUrI93LBKU8taezsLn,Magic System;Chawki,Africainement vôtre,Magic in the Air (feat. Ahmed Chawki),68,233693,False,0.621,0.907,2,-3.923,1,0.0474,0.091,0.0,0.067,0.884,128.056,4,french
90053,4gphxUgq0JSFv2BCLhNDiE,Elvis Presley,Elvis' Golden Records,Jailhouse Rock,68,146480,False,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,4,rock-n-roll
82,3bHhUEOTIbezeZ856R0BX5,Eddie Vedder,Into The Wild (Music For The Motion Picture),Society,68,236306,False,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,4,acoustic
2962,0haXiRi57j2xQo5a3WkzqV,Palaye Royale,The Bastards,Lonely,68,186249,True,0.622,0.619,2,-6.4,0,0.0561,0.0624,0.0,0.081,0.483,147.965,4,alt-rock
64508,5I9sHwLDX28tLtzVgKLtpr,Dean Martin,Everybody Loves Somebody,Everybody Loves Somebody,68,164546,False,0.366,0.391,3,-12.322,1,0.0425,0.854,0.0,0.352,0.461,119.182,3,jazz
73092,4IsHMzDbRE8q5Z4ALsQj3o,Paul Kalkbrenner;Fritz Kalkbrenner,Berlin Calling (The Soundtrack by Paul Kalkbrenner),Sky and Sand,68,230500,False,0.791,0.329,10,-12.906,0,0.0592,0.6,0.863,0.193,0.526,127.021,4,minimal-techno
37502,7sKt5Y2zJpYw78iAxndB8y,2Pac;Rappin' 4-Tay,All Eyez On Me,Only God Can Judge Me (ft. Rappin' 4-Tay),68,296906,True,0.802,0.787,11,-6.009,0,0.206,0.00127,0.000181,0.0763,0.806,90.189,4,funk
15133,5byXSKd7QOHtVMOiptklBD,keshi,THE REAPER,i swear i'll never leave again,68,173716,False,0.569,0.319,8,-12.85,1,0.0277,0.853,0.000151,0.128,0.32,79.997,4,chill
15128,56fkAaSu91c1E2k43wGPFC,MASN,How To Kill A Rockstar,Psycho!,68,197217,True,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,4,chill
57555,1TnUURhehaoMWKAqQtirm6,Halsey,BADLANDS,Colors,68,249499,False,0.512,0.812,1,-4.809,1,0.0617,0.0534,0.0,0.092,0.521,100.02,4,indie
89967,456xBIOmLRoLzCvCzZrWge,J Balvin;Pharrell Williams;BIA;Sky Rompiendo,Energía,Safari,68,205600,False,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.065,4,reggaeton
